tab	specimens
analysts	aniso_f	aniso_l	aniso_p	aniso_s	aniso_s_n_measurements	aniso_t	aniso_type	azimuth	citations	contribution_id	critical_temp	critical_temp_high	critical_temp_low	critical_temp_mineral	critical_temp_type	description	dip	dir_alpha95	dir_comp	dir_dang	dir_dec	dir_inc	dir_mad_free	dir_n_comps	dir_n_measurements	dir_tilt_correction	experiments	hyst_bc	hyst_bc_offset	hyst_bcr	hyst_loop	hyst_mr_mass	hyst_ms_mass	hyst_xhf	igsn	igsn_parent	instrument_codes	int_corr	meas_orient_phi	meas_orient_theta	meas_step_max	meas_step_min	meas_step_unit	meas_temp	method_codes	mineral_type	rem_hirm_mass	rem_sratio	rem_sratio_back	rem_sratio_forward	result_quality	row_id	sample	software_packages	specimen	synthetic_alternatives	volume	weight
									This study										mag	0.0	279.4	-76.8	7.8	2.0	12.0	100.0	SD50-3_LP-DIR-T										hargrave 2023-10-09 13:58:06	u			850.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD50-3	pmagpy-4.2.124: demag_gui	SD50-3			
									This study										lt	49.1	17.3	20.6	3.9	2.0	4.0	100.0	SD50-3_LP-DIR-T										hargrave 2023-10-09 13:58:06	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD50-3	pmagpy-4.2.124: demag_gui	SD50-3			
									This study										mag	0.0	294.3	-72.3	7.8	2.0	12.0	0.0	SD50-3_LP-DIR-T										hargrave 2023-10-09 13:58:06	u			850.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD50-3	pmagpy-4.2.124: demag_gui	SD50-3			
									This study										lt	49.1	19.3	24.6	3.9	2.0	4.0	0.0	SD50-3_LP-DIR-T										hargrave 2023-10-09 13:58:06	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD50-3	pmagpy-4.2.124: demag_gui	SD50-3			
									This study										lt	1.4	1.9	-40.8	9.7	1.0	3.0	0.0	SD50-4_LP-DIR-T										hargrave 2023-09-26 15:54:54	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD50-4	pmagpy-4.2.124: demag_gui	SD50-4			
									This study										lt	1.4	5.2	-45.8	9.7	1.0	3.0	100.0	SD50-4_LP-DIR-T										hargrave 2023-09-26 15:54:54	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD50-4	pmagpy-4.2.124: demag_gui	SD50-4			
									This study										mag	0.0	279.1	-57.4	10.1	2.0	8.0	0.0	SD50-5_LP-DIR-T										hargrave 2023-09-25 18:16:16	u			818.0	733.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD50-5	pmagpy-4.2.124: demag_gui	SD50-5			
									This study										mag	0.0	270.8	-60.9	10.1	2.0	8.0	100.0	SD50-5_LP-DIR-T										hargrave 2023-09-25 18:16:16	u			818.0	733.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD50-5	pmagpy-4.2.124: demag_gui	SD50-5			
									This study										lt	0.6	344.6	13.6	1.7	2.0	3.0	0.0	SD50-5_LP-DIR-T										hargrave 2023-09-25 18:16:16	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD50-5	pmagpy-4.2.124: demag_gui	SD50-5			
									This study										lt	0.6	344.3	7.7	1.7	2.0	3.0	100.0	SD50-5_LP-DIR-T										hargrave 2023-09-25 18:16:16	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD50-5	pmagpy-4.2.124: demag_gui	SD50-5			
									This study										mag	0.0	288.2	-63.2	13.9	2.0	6.0	0.0	SD50-6_LP-DIR-T										hargrave 2023-09-25 15:57:13	u			818.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD50-6	pmagpy-4.2.124: demag_gui	SD50-6			
									This study										lt	0.8	348.9	28.5	7.1	2.0	3.0	0.0	SD50-6_LP-DIR-T										hargrave 2023-09-25 15:57:13	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD50-6	pmagpy-4.2.124: demag_gui	SD50-6			
									This study										mag	0.0	278.6	-67.5	13.9	2.0	6.0	100.0	SD50-6_LP-DIR-T										hargrave 2023-09-25 15:57:13	u			818.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD50-6	pmagpy-4.2.124: demag_gui	SD50-6			
									This study										lt	0.8	347.9	22.8	7.1	2.0	3.0	100.0	SD50-6_LP-DIR-T										hargrave 2023-09-25 15:57:13	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD50-6	pmagpy-4.2.124: demag_gui	SD50-6			
									This study										lt	2.1	1.0	-4.5	11.9	1.0	3.0	100.0	SD50-7_LP-DIR-T										hargrave 2023-09-25 15:58:36	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD50-7	pmagpy-4.2.124: demag_gui	SD50-7			
									This study										lt	2.1	0.9	0.7	11.9	1.0	3.0	0.0	SD50-7_LP-DIR-T										hargrave 2023-09-25 15:58:36	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD50-7	pmagpy-4.2.124: demag_gui	SD50-7			
									This study										mag	0.0	246.3	-52.3	6.1	2.0	17.0	100.0	SD51-2_LP-DIR-T										hargrave 2023-10-09 13:59:34	u			850.0	673.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD51-2	pmagpy-4.2.124: demag_gui	SD51-2			
									This study										lt	101.8	348.2	19.9	5.0	2.0	3.0	100.0	SD51-2_LP-DIR-T										hargrave 2023-10-09 13:59:34	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD51-2	pmagpy-4.2.124: demag_gui	SD51-2			
									This study										lt	101.8	349.0	25.7	5.0	2.0	3.0	0.0	SD51-2_LP-DIR-T										hargrave 2023-10-09 13:59:34	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD51-2	pmagpy-4.2.124: demag_gui	SD51-2			
									This study										mag	0.0	253.9	-51.1	6.1	2.0	17.0	0.0	SD51-2_LP-DIR-T										hargrave 2023-10-09 13:59:34	u			850.0	673.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD51-2	pmagpy-4.2.124: demag_gui	SD51-2			
									This study										mag	0.0	270.3	-51.4	4.8	2.0	13.0	0.0	SD51-3_LP-DIR-T										hargrave 2023-10-09 14:00:59	u			863.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD51-3	pmagpy-4.2.124: demag_gui	SD51-3			
									This study										lt	96.9	10.0	27.6	6.4	2.0	4.0	0.0	SD51-3_LP-DIR-T										hargrave 2023-10-09 14:00:59	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD51-3	pmagpy-4.2.124: demag_gui	SD51-3			
									This study										mag	0.0	263.2	-54.2	4.8	2.0	13.0	100.0	SD51-3_LP-DIR-T										hargrave 2023-10-09 14:00:59	u			863.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD51-3	pmagpy-4.2.124: demag_gui	SD51-3			
									This study										lt	96.9	8.2	22.9	6.4	2.0	4.0	100.0	SD51-3_LP-DIR-T										hargrave 2023-10-09 14:00:59	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD51-3	pmagpy-4.2.124: demag_gui	SD51-3			
									This study										mag	0.0	258.2	-55.4	3.5	2.0	14.0	0.0	SD51-4_LP-DIR-T										hargrave 2023-10-10 09:04:37	u			868.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD51-4	pmagpy-4.2.124: demag_gui	SD51-4			
									This study										lt	131.0	348.7	59.6	15.9	2.0	5.0	0.0	SD51-4_LP-DIR-T										hargrave 2023-10-10 09:04:37	u			523.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD51-4	pmagpy-4.2.124: demag_gui	SD51-4			
									This study										lt	131.0	345.8	53.8	15.9	2.0	5.0	100.0	SD51-4_LP-DIR-T										hargrave 2023-10-10 09:04:37	u			523.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD51-4	pmagpy-4.2.124: demag_gui	SD51-4			
									This study										mag	0.0	249.4	-57.0	3.5	2.0	14.0	100.0	SD51-4_LP-DIR-T										hargrave 2023-10-10 09:04:37	u			868.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-TILT:SP-SAW						g		SD51-4	pmagpy-4.2.124: demag_gui	SD51-4			
									This study										lt	11.6	353.6	34.5	6.1	1.0	6.0	0.0	SD52-1_LP-DIR-T										hargrave 2023-09-19 12:54:06	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD52-1	pmagpy-4.2.124: demag_gui	SD52-1			
									This study										lt	11.6	352.1	28.9	6.1	1.0	6.0	100.0	SD52-1_LP-DIR-T										hargrave 2023-09-19 12:54:06	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD52-1	pmagpy-4.2.124: demag_gui	SD52-1			
									This study										lt	3.5	358.6	30.9	5.7	1.0	5.0	0.0	SD52-2_LP-DIR-T										hargrave 2023-09-19 12:55:37	u			498.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD52-2	pmagpy-4.2.124: demag_gui	SD52-2			
									This study										lt	3.5	357.1	25.6	5.7	1.0	5.0	100.0	SD52-2_LP-DIR-T										hargrave 2023-09-19 12:55:37	u			498.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD52-2	pmagpy-4.2.124: demag_gui	SD52-2			
									This study										lt	7.7	4.4	27.3	5.9	1.0	6.0	100.0	SD52-4_LP-DIR-T										hargrave 2023-10-10 09:06:07	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD52-4	pmagpy-4.2.124: demag_gui	SD52-4			
									This study										lt	7.7	6.4	32.2	5.9	1.0	6.0	0.0	SD52-4_LP-DIR-T										hargrave 2023-10-10 09:06:07	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD52-4	pmagpy-4.2.124: demag_gui	SD52-4			
									This study										lt	12.5	0.3	10.1	2.6	1.0	4.0	100.0	SD52-5_LP-DIR-T										hargrave 2023-10-10 09:07:35	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD52-5	pmagpy-4.2.124: demag_gui	SD52-5			
									This study										lt	12.5	1.1	15.3	2.6	1.0	4.0	0.0	SD52-5_LP-DIR-T										hargrave 2023-10-10 09:07:35	u			473.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD52-5	pmagpy-4.2.124: demag_gui	SD52-5			
									This study										lt	12.4	0.2	26.6	2.7	1.0	6.0	0.0	SD52-6_LP-DIR-T										hargrave 2023-10-04 17:05:11	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD52-6	pmagpy-4.2.124: demag_gui	SD52-6			
									This study										lt	12.4	358.9	21.3	2.7	1.0	6.0	100.0	SD52-6_LP-DIR-T										hargrave 2023-10-04 17:05:11	u			523.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD52-6	pmagpy-4.2.124: demag_gui	SD52-6			
									This study										lt	10.9	355.4	37.8	3.6	1.0	3.0	100.0	SD52-7_LP-DIR-T										hargrave 2023-09-25 12:05:35	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD52-7	pmagpy-4.2.124: demag_gui	SD52-7			
									This study										lt	10.9	357.8	43.2	3.6	1.0	3.0	0.0	SD52-7_LP-DIR-T										hargrave 2023-09-25 12:05:35	u			473.0	77.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD52-7	pmagpy-4.2.124: demag_gui	SD52-7			
									This study										lt	28.1	359.7	31.0	11.8	1.0	3.0	0.0	SD52-8_LP-DIR-T										hargrave 2023-09-26 13:08:39	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD52-8	pmagpy-4.2.124: demag_gui	SD52-8			
									This study										lt	28.1	358.1	25.7	11.8	1.0	3.0	100.0	SD52-8_LP-DIR-T										hargrave 2023-09-26 13:08:39	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD52-8	pmagpy-4.2.124: demag_gui	SD52-8			
									This study										lt	15.5	355.2	28.7	7.4	1.0	3.0	0.0	SD52-9_LP-DIR-T										hargrave 2023-09-26 13:10:08	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD52-9	pmagpy-4.2.124: demag_gui	SD52-9			
									This study										lt	15.5	353.9	23.2	7.4	1.0	3.0	100.0	SD52-9_LP-DIR-T										hargrave 2023-09-26 13:10:08	u			373.0	273.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD52-9	pmagpy-4.2.124: demag_gui	SD52-9			
									This study										mag	0.9	263.1	-51.9	5.3	1.0	8.0	100.0	SD53-1_LP-DIR-T										hargrave 2024-07-07 15:39:13	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD53-1	pmagpy-4.2.124: demag_gui	SD53-1			
									This study										mag	0.9	269.7	-49.1	5.3	1.0	8.0	0.0	SD53-1_LP-DIR-T										hargrave 2024-07-07 15:39:13	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD53-1	pmagpy-4.2.124: demag_gui	SD53-1			
									This study										mag	1.9	284.7	-55.6	5.3	1.0	7.0	0.0	SD53-2_LP-DIR-T										hargrave 2024-07-07 11:55:30	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD53-2	pmagpy-4.2.124: demag_gui	SD53-2			
									This study										mag	1.9	277.6	-59.7	5.3	1.0	7.0	100.0	SD53-2_LP-DIR-T										hargrave 2024-07-07 11:55:30	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD53-2	pmagpy-4.2.124: demag_gui	SD53-2			
									This study										mag	1.0	277.2	-51.6	2.7	1.0	7.0	0.0	SD53-3_LP-DIR-T										hargrave 2024-07-07 11:57:00	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD53-3	pmagpy-4.2.124: demag_gui	SD53-3			
									This study										mag	1.0	270.4	-55.1	2.7	1.0	7.0	100.0	SD53-3_LP-DIR-T										hargrave 2024-07-07 11:57:00	u			843.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD53-3	pmagpy-4.2.124: demag_gui	SD53-3			
									This study										mag	2.0	258.6	-53.1	5.4	1.0	10.0	0.0	SD54-1_LP-DIR-T										hargrave 2024-07-07 15:40:46	u			848.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD54-1	pmagpy-4.2.124: demag_gui	SD54-1			
									This study										mag	2.0	250.5	-54.8	5.4	1.0	10.0	100.0	SD54-1_LP-DIR-T										hargrave 2024-07-07 15:40:46	u			848.0	713.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD54-1	pmagpy-4.2.124: demag_gui	SD54-1			
									This study										mt	12.2	286.2	-46.4	4.0	2.0	3.0	0.0	SD54-2_LP-DIR-T										hargrave 2024-07-07 15:42:16	u			613.0	553.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD54-2	pmagpy-4.2.124: demag_gui	SD54-2			
									This study										mag	1.9	268.3	-56.3	5.2	2.0	8.0	0.0	SD54-2_LP-DIR-T										hargrave 2024-07-07 15:42:16	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD54-2	pmagpy-4.2.124: demag_gui	SD54-2			
									This study										mt	12.2	281.3	-50.7	4.0	2.0	3.0	100.0	SD54-2_LP-DIR-T										hargrave 2024-07-07 15:42:16	u			613.0	553.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD54-2	pmagpy-4.2.124: demag_gui	SD54-2			
									This study										mag	1.9	259.5	-58.8	5.2	2.0	8.0	100.0	SD54-2_LP-DIR-T										hargrave 2024-07-07 15:42:16	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD54-2	pmagpy-4.2.124: demag_gui	SD54-2			
									This study										mag	3.9	282.3	-60.2	14.0	1.0	8.0	0.0	SD54-3_LP-DIR-T										hargrave 2024-07-07 12:03:57	u			843.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD54-3	pmagpy-4.2.124: demag_gui	SD54-3			
									This study										mag	3.9	273.2	-64.0	14.0	1.0	8.0	100.0	SD54-3_LP-DIR-T										hargrave 2024-07-07 12:03:57	u			843.0	773.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD54-3	pmagpy-4.2.124: demag_gui	SD54-3			
									This study										mag	1.8	263.9	-53.1	3.6	1.0	7.0	0.0	SD55-1_LP-DIR-T										hargrave 2024-07-07 15:44:32	u			848.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD55-1	pmagpy-4.2.124: demag_gui	SD55-1			
									This study										mag	1.8	256.0	-55.3	3.6	1.0	7.0	100.0	SD55-1_LP-DIR-T										hargrave 2024-07-07 15:44:32	u			848.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD55-1	pmagpy-4.2.124: demag_gui	SD55-1			
									This study										mag	0.8	265.1	-55.5	4.1	1.0	6.0	0.0	SD56-1_LP-DIR-T										hargrave 2024-07-07 15:45:56	u			848.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD56-1	pmagpy-4.2.124: demag_gui	SD56-1			
									This study										mag	0.8	256.5	-57.8	4.1	1.0	6.0	100.0	SD56-1_LP-DIR-T										hargrave 2024-07-07 15:45:56	u			848.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD56-1	pmagpy-4.2.124: demag_gui	SD56-1			
									This study										mag	2.2	264.6	-58.2	6.2	2.0	8.0	0.0	SD56-2_LP-DIR-T										hargrave 2024-07-07 15:48:24	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD56-2	pmagpy-4.2.124: demag_gui	SD56-2			
									This study										mt	10.0	288.3	-52.5	4.0	2.0	3.0	0.0	SD56-2_LP-DIR-T										hargrave 2024-07-07 15:48:24	u			583.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD56-2	pmagpy-4.2.124: demag_gui	SD56-2			
									This study										mag	2.2	254.9	-60.3	6.2	2.0	8.0	100.0	SD56-2_LP-DIR-T										hargrave 2024-07-07 15:48:24	u			848.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD56-2	pmagpy-4.2.124: demag_gui	SD56-2			
									This study										mt	10.0	282.3	-57.0	4.0	2.0	3.0	100.0	SD56-2_LP-DIR-T										hargrave 2024-07-07 15:48:24	u			583.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD56-2	pmagpy-4.2.124: demag_gui	SD56-2			
									This study										mag	0.3	259.7	-58.9	2.4	1.0	9.0	100.0	SD56-3_LP-DIR-T										hargrave 2024-07-08 18:08:37	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD56-3	pmagpy-4.2.124: demag_gui	SD56-3			
									This study										mag	0.3	268.4	-56.3	2.4	1.0	9.0	0.0	SD56-3_LP-DIR-T										hargrave 2024-07-08 18:08:37	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD56-3	pmagpy-4.2.124: demag_gui	SD56-3			
									This study										mag	0.5	272.2	-54.6	3.1	1.0	8.0	0.0	SD57-1_LP-DIR-T										hargrave 2024-07-08 18:09:48	u			853.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD57-1	pmagpy-4.2.124: demag_gui	SD57-1			
									This study										mag	0.5	264.3	-57.6	3.1	1.0	8.0	100.0	SD57-1_LP-DIR-T										hargrave 2024-07-08 18:09:48	u			853.0	813.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD57-1	pmagpy-4.2.124: demag_gui	SD57-1			
									This study										mag	1.8	273.8	-58.3	4.7	1.0	6.0	0.0	SD57-2_LP-DIR-T										hargrave 2024-07-08 18:11:04	u			853.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD57-2	pmagpy-4.2.124: demag_gui	SD57-2			
									This study										mag	1.8	264.7	-61.3	4.7	1.0	6.0	100.0	SD57-2_LP-DIR-T										hargrave 2024-07-08 18:11:04	u			853.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD57-2	pmagpy-4.2.124: demag_gui	SD57-2			
									This study										mag	1.8	275.7	-50.2	3.6	1.0	5.0	0.0	SD57-3_LP-DIR-T										hargrave 2024-07-08 18:12:21	u			853.0	833.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD57-3	pmagpy-4.2.124: demag_gui	SD57-3			
									This study										mag	1.8	269.2	-53.5	3.6	1.0	5.0	100.0	SD57-3_LP-DIR-T										hargrave 2024-07-08 18:12:21	u			853.0	833.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD57-3	pmagpy-4.2.124: demag_gui	SD57-3			
									This study										mag	2.2	264.4	-60.8	3.1	1.0	7.0	100.0	SD58-1_LP-DIR-T										hargrave 2024-07-08 18:13:31	u			853.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD58-1	pmagpy-4.2.124: demag_gui	SD58-1			
									This study										mag	2.2	273.3	-57.8	3.1	1.0	7.0	0.0	SD58-1_LP-DIR-T										hargrave 2024-07-08 18:13:31	u			853.0	823.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD58-1	pmagpy-4.2.124: demag_gui	SD58-1			
									This study										mag	1.0	270.3	-67.3	5.6	1.0	9.0	100.0	SD58-2_LP-DIR-T										hargrave 2024-07-08 20:29:10	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD58-2	pmagpy-4.2.124: demag_gui	SD58-2			
									This study										mag	1.0	281.1	-63.6	5.6	1.0	9.0	0.0	SD58-2_LP-DIR-T										hargrave 2024-07-08 20:29:10	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD58-2	pmagpy-4.2.124: demag_gui	SD58-2			
									This study										mag	0.5	268.3	-61.8	6.3	1.0	10.0	0.0	SD58-3_LP-DIR-T										hargrave 2024-07-14 13:12:04	u			863.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD58-3	pmagpy-4.2.124: demag_gui	SD58-3			
									This study										mag	0.5	257.3	-64.3	6.3	1.0	10.0	100.0	SD58-3_LP-DIR-T										hargrave 2024-07-14 13:12:04	u			863.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD58-3	pmagpy-4.2.124: demag_gui	SD58-3			
									This study										mag	0.8	259.2	-64.4	3.4	1.0	10.0	100.0	SD59-1_LP-DIR-T										hargrave 2024-07-14 12:58:42	u			863.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD59-1	pmagpy-4.2.124: demag_gui	SD59-1			
									This study										mag	0.8	270.0	-61.7	3.4	1.0	10.0	0.0	SD59-1_LP-DIR-T										hargrave 2024-07-14 12:58:42	u			863.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD59-1	pmagpy-4.2.124: demag_gui	SD59-1			
									This study										mag	0.4	249.7	-55.4	6.2	1.0	9.0	100.0	SD59-2_LP-DIR-T										hargrave 2024-07-08 20:06:04	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD59-2	pmagpy-4.2.124: demag_gui	SD59-2			
									This study										mag	0.4	258.0	-53.9	6.2	1.0	9.0	0.0	SD59-2_LP-DIR-T										hargrave 2024-07-08 20:06:04	u			853.0	793.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD59-2	pmagpy-4.2.124: demag_gui	SD59-2			
									This study										mag	0.0	240.5	-38.0	4.2	1.0	5.0	0.0	SD6-1_LP-DIR-T										hargrave 2023-05-11 11:46:26	u			840.0	818.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD6-1	pmagpy-4.2.124: demag_gui	SD6-1			
									This study										mag	0.0	245.6	-41.3	5.4	1.0	9.0	0.0	SD6-2_LP-DIR-T										hargrave 2023-05-12 13:22:26	u			851.0	793.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD6-2	pmagpy-4.2.124: demag_gui	SD6-2			
									This study										mt	10.9	265.8	-43.1	3.2	2.0	5.0	0.0	SD6-3_LP-DIR-T										hargrave 2023-05-12 13:23:57	u			573.0	473.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD6-3	pmagpy-4.2.124: demag_gui	SD6-3			
									This study										mag	0.0	293.4	-53.6	6.2	2.0	10.0	0.0	SD6-3_LP-DIR-T										hargrave 2023-05-12 13:23:57	u			851.0	773.0	K		LP-DIR-T:DE-BFL-A:DA-DIR-GEO:SP-SAW						g		SD6-3	pmagpy-4.2.124: demag_gui	SD6-3			
									This study										mag	8.6	282.5	-46.9	8.6	2.0	5.0	0.0	SD60-1_LP-DIR-T										hargrave 2024-07-07 16:05:05	u			848.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD60-1	pmagpy-4.2.124: demag_gui	SD60-1			
									This study										mt	9.5	261.4	-56.9	1.4	2.0	3.0	0.0	SD60-1_LP-DIR-T										hargrave 2024-07-07 16:05:05	u			613.0	553.0	K		LP-DIR-T:DE-BFL:DA-DIR-GEO:SP-SAW						g		SD60-1	pmagpy-4.2.124: demag_gui	SD60-1			
									This study										mag	8.6	277.2	-50.8	8.6	2.0	5.0	100.0	SD60-1_LP-DIR-T										hargrave 2024-07-07 16:05:05	u			848.0	828.0	K		LP-DIR-T:DE-BFL:DA-DIR-TILT:SP-SAW						g		SD60-1	pmagpy-4.2.124: demag_gui	SD60-1			
